bike_id,count,duration
16692,781,736024
16694,807,742251
16697,1155,1006666
16698,1057,891384
16699,1070,979233
16700,1115,1426206
16701,919,1576029
16702,1128,925959
16704,896,770043
16705,930,826151
16706,893,1131596
16707,995,878742
16708,1129,978190
16709,960,849623
16710,239,202745
16711,873,1254597
16714,711,698367
16715,1015,828553
16716,241,217950
16717,1170,1028551
16719,680,578195
16720,717,619073
16721,865,895257
16722,1079,917292
16723,870,807082
16724,959,1371668
16725,735,1348306
16726,708,740718
16727,1070,1034991
16728,1042,1870392
16730,902,1027977
16731,201,137011
16733,485,496074
16734,749,1170504
16736,1307,1212511
16737,896,734692
16738,1165,1054085
16739,938,855718
16742,831,768303
16743,952,862016
16744,770,2886269
16746,360,255896
16747,915,885080
16748,1085,927306
16750,482,494682
16751,979,916130
16752,1289,1271126
16753,1102,1060178
16754,1047,894669
16755,1062,928055
16757,878,746681
16758,1119,1296771
16759,695,609054
16760,664,630567
16761,671,567570
16763,1029,997730
16764,1119,894884
16765,956,1317108
16766,814,717688
16767,960,793492
16768,686,599363
16769,849,1088604
16771,1297,2356877
16773,1040,884755
16774,1090,994852
16776,1229,1090065
16777,1122,1019203
16779,1036,866772
16780,274,204599
16781,1011,1171483
16782,759,711215
16783,717,1005577
16785,840,719409
16786,1225,1191529
16787,777,1031865
16788,978,1800950
16791,1199,1319193
16792,698,641168
16793,797,810396
16795,954,836898
16796,1071,963271
16797,362,315033
16798,894,1919010
16799,981,827407
16800,1059,944766
16801,730,678275
16802,472,399762
16803,995,880071
16804,979,3867216
16805,798,716694
16807,876,833756
16808,802,914370
16809,1101,953229
16810,757,793342
16811,315,319182
16813,1132,1075007
16814,1108,1079010
16815,1035,1098746
16816,554,1850200
16817,419,345577
16818,305,265648
16819,927,908289
16820,817,3252090
16821,517,388306
16823,493,562774
16824,853,1109269
16825,1167,1064623
16826,649,626214
16827,945,1382540
16828,1091,954414
16830,967,1127172
16831,872,802655
16832,310,246412
16833,734,620012
16834,1273,1225705
16835,1037,859779
16837,940,910396
16838,1014,873348
16839,937,967306
16840,911,1245245
16842,921,1787173
16844,828,650735
16845,1016,2014164
16846,994,1178079
16848,955,1171699
16849,414,357694
16850,767,807771
16851,851,981942
16852,762,692995
16853,862,732667
16854,273,224871
16855,1024,1616826
16856,607,523983
16857,987,859974
16859,974,1119703
16860,188,1026408
16863,795,835702
16864,990,934821
16865,841,708627
16866,679,659254
16867,673,622817
16869,1020,818473
16870,1028,1033103
16871,867,872699
16872,1063,890653
16873,648,564910
16874,987,818541
16875,877,1035325
16876,1069,1148100
16877,1065,1011552
16878,741,608649
16879,1094,1711942
16880,1038,881595
16881,1157,1100271
16882,1145,986463
16883,1060,1178865
16884,1286,1129864
16886,973,929147
16887,785,948392
16888,937,845691
16889,748,688053
16890,761,640656
16891,743,673948
16892,146,115136
16893,968,806144
16894,932,874021
16895,939,861577
16896,996,1818520
16897,1065,912810
16899,947,1319319
16900,995,1545128
16901,941,857940
16904,978,1259302
16906,709,603522
16907,790,628725
16909,1012,891309
16914,1037,825267
16915,997,1452909
16918,1057,1028410
16919,350,799280
16920,323,280444
16923,1140,958766
16924,982,1041622
16925,830,761509
16927,1104,953453
16934,976,1194332
16935,964,852791
16936,1175,1167714
16937,1090,1015999
16939,995,901524
16940,977,855879
16941,1022,845236
16942,933,1803714
16943,867,2129840
16944,413,316415
16945,673,577037
16946,992,861279
16947,765,663082
16948,363,486975
16949,813,754143
16950,1025,1857849
16951,839,781201
16953,853,795278
16954,666,1820271
16955,726,1316012
16957,1056,894500
16958,865,765548
16959,1164,990456
16960,1049,1042083
16961,710,740965
16962,546,578145
16963,1000,916977
16964,856,999404
16965,831,707520
16966,943,791552
16967,592,633499
16970,901,2648693
16971,1177,1014903
16972,891,1047112
16973,1151,976978
16974,925,876603
16975,1002,854203
16976,881,995912
16977,1060,1782020
16978,858,726555
16979,1009,969473
16980,470,392089
16981,265,289399
16982,943,859573
16983,688,704430
16984,827,732969
16985,829,800675
16987,979,1085752
16988,1121,1011262
16989,117,148332
16990,792,1127433
16991,738,627132
16992,885,1935080
16993,772,838630
16994,710,620514
16996,1156,1015905
16997,433,421106
16998,1138,1048032
17000,777,738991
17002,705,605404
17003,1046,1063689
17004,1078,1058665
17005,929,780729
17006,866,691963
17008,774,720280
17009,1010,871642
17010,1224,1117116
17011,1057,987771
17012,964,1079698
17013,651,538733
17014,735,689382
17017,1241,1073747
17018,924,909037
17019,1025,1654492
17020,1079,1003294
17021,417,311299
17022,991,855708
17024,1092,1044982
17025,875,1255051
17026,897,1014453
17028,734,620586
17029,827,679274
17030,579,2120860
17031,602,569048
17032,931,1304485
17034,903,815320
17035,1136,1627672
17036,907,856879
17037,940,780212
17038,735,1188592
17040,791,671932
17041,1129,1197696
17042,906,804933
17043,980,979036
17045,1099,917353
17047,935,1210068
17048,960,872577
17049,1026,1050263
17050,1082,1113339
17051,675,554590
17052,700,644786
17053,995,874753
17054,1204,1197899
17055,975,1236867
17056,1193,1424862
17057,534,455200
17058,136,92368
17061,962,815397
17062,996,864444
17064,772,879922
17066,884,1545018
17067,625,587748
17068,767,622926
17069,327,610646
17070,963,806572
17071,829,746272
17073,882,927686
17075,859,1000445
17076,1019,890718
17077,999,932473
17078,1144,962819
17079,1040,2005599
17082,212,932503
17083,1027,868445
17084,795,770936
17085,493,433170
17086,1094,1060224
17087,315,246754
17088,1075,1332651
17089,986,821235
17091,155,123536
17092,812,694888
17094,690,932773
17095,697,641786
17096,859,742053
17097,1015,866827
17098,841,859555
17099,1119,1029212
17100,744,658585
17101,924,928303
17102,772,663328
17103,1094,919092
17104,879,680378
17105,971,879268
17106,1091,1035191
17107,1287,1269943
17108,738,633513
17109,994,1001710
17110,793,721141
17111,1101,963613
17112,739,633448
17113,1098,926822
17114,916,788976
17115,884,783469
17116,604,464731
17118,1006,1006392
17120,959,1003995
17121,935,826692
17122,584,511238
17123,672,553286
17125,946,795368
17127,821,735496
17131,951,1049621
17132,940,808359
17133,1040,1120772
17134,854,830562
17135,1239,1340299
17136,872,723683
17137,1103,1227865
17139,560,554118
17141,944,2169523
17143,865,1374559
17145,956,816201
17146,996,939525
17147,1021,845143
17149,683,1056486
17151,858,760529
17152,928,898357
17153,965,811510
17154,705,620360
17155,939,833473
17156,1017,809240
17157,914,866934
17161,982,1275618
17162,835,762742
17164,970,869447
17166,611,522574
17167,238,184991
17168,931,866010
17169,180,181978
17170,842,700308
17171,970,809335
17172,882,930884
17174,649,601626
17175,666,1080226
17177,743,2354337
17180,938,871932
17181,774,662119
17182,853,756680
17185,1002,857146
17186,751,611108
17187,1103,1321170
17189,1071,1167876
17190,983,1541275
17191,900,895967
17195,521,402906
17196,574,530509
17199,1163,1015966
17200,634,1001051
17201,1078,2802239
17202,759,2252751
17203,1087,905522
17204,665,717067
17207,1095,1057031
17208,605,597351
17209,831,733959
17210,425,576932
17212,1067,904146
17214,866,1354920
17216,974,877593
17217,844,677242
17218,1086,901148
17219,418,629264
17223,668,719954
17224,585,805893
17225,913,890452
17226,789,906696
17227,835,1229856
17228,1063,2059905
17229,892,1063535
17230,250,249332
17231,934,845675
17232,832,953637
17233,1246,1537492
17234,843,1014391
17236,943,824988
17237,818,750371
17238,1006,999439
17239,1040,943844
17240,589,563725
17242,903,958741
17243,958,836902
17244,1090,1029385
17245,298,251171
17246,729,691484
17248,1005,836474
17249,819,1463149
17250,1043,1349392
17252,266,216792
17253,923,704871
17254,391,819153
17255,669,561961
17256,607,669624
17257,1035,862891
17258,926,732424
17259,792,752539
17260,765,615936
17261,884,848125
17263,883,743345
17264,986,833720
17265,1005,1302539
17266,951,1503441
17267,766,635244
17268,531,561975
17269,949,868488
17271,750,666039
17272,1016,876762
17273,1002,837137
17275,823,672948
17276,982,792332
17277,175,209269
17278,1026,869759
17279,960,1125306
17280,891,745803
17282,1021,867724
17283,1161,1048922
17284,940,1729570
17285,623,464165
17286,797,651786
17287,1173,1561426
17288,834,768617
17289,1036,955473
17290,819,744444
17291,859,702729
17292,701,906899
17293,1022,2280095
17295,1138,1443144
17296,1142,1080465
17297,876,2005692
17298,1221,1185015
17299,488,503924
17300,1127,981075
17301,377,591270
17302,966,810658
17303,661,779178
17304,406,497646
17305,730,683884
17306,985,849921
17308,705,927720
17310,448,382854
17311,756,626879
17312,756,591537
17313,1048,3871343
17314,918,790268
17315,876,788743
17316,887,753581
17317,1115,894844
17320,936,913217
17322,921,838408
17323,756,658688
17324,628,519754
17325,979,1209394
17326,750,1448727
17330,947,864720
17331,966,902593
17332,753,635492
17334,1002,820064
17335,753,754442
17336,713,693592
17337,1118,1522835
17339,1040,884583
17340,952,851735
17341,876,832898
17342,849,714549
17343,1019,831028
17344,904,822037
17345,996,973985
17346,1004,906082
17347,808,1562821
17348,947,854795
17349,1039,872659
17350,923,1154740
17351,595,558785
17352,897,1123557
17353,534,421009
17354,1091,969023
17356,908,3374237
17357,837,750823
17358,823,731787
17359,778,628082
17360,1007,1324018
17361,996,1672679
17362,964,1049497
17363,897,1118309
17365,1022,1010888
17366,920,1005737
17367,312,225557
17370,359,307231
17371,813,1466790
17372,154,461435
17373,1048,1262685
17374,909,836759
17375,1096,1050245
17376,756,677309
17379,1036,947104
17380,781,1078777
17381,911,826296
17384,916,748696
17387,737,755129
17388,592,516702
17389,1095,921334
17390,1050,1107440
17391,780,1476660
17392,880,778086
17394,587,500591
17395,866,802102
17396,527,501361
17397,886,2036116
17398,957,971228
17400,746,644450
17401,1004,918450
17402,858,763315
17404,964,2562242
17405,996,1066573
17406,903,820825
17407,1107,989375
17408,879,939884
17409,822,662825
17410,7,3265
17411,1099,895402
17412,683,619581
17413,814,708251
17415,964,964088
17416,1029,917807
17417,671,640749
17418,926,818699
17420,935,770249
17421,963,886520
17422,801,815437
17424,1017,1418934
17425,1059,994008
17426,1063,881004
17427,665,553561
17428,229,242786
17429,971,916703
17430,1067,1854287
17431,834,959396
17432,798,683263
17433,819,760184
17434,1105,1034227
17436,1046,871592
17437,952,1051358
17438,1088,912898
17439,790,634094
17440,984,844116
17442,1000,869281
17443,991,1023344
17444,969,883949
17445,751,643492
17446,201,193548
17447,911,815013
17450,622,561591
17452,1041,904061
17453,501,608228
17454,905,1343651
17456,899,1000921
17457,1159,982538
17458,1090,933212
17459,682,825244
17460,903,772567
17461,1042,1046972
17462,897,741229
17463,376,361854
17465,973,958038
17466,978,839513
17467,1134,913635
17469,753,656227
17470,619,532140
17471,1037,1062694
17474,1146,1039301
17476,853,727936
17477,1054,980382
17478,1018,855894
17479,810,696155
17482,753,584114
17483,860,785499
17486,805,694891
17488,922,822997
17489,917,1816075
17490,801,1058454
17491,853,716504
17493,1064,1511267
17496,646,508596
17497,1007,897407
17498,1241,1553938
17501,928,826166
17502,1025,876381
17503,810,1481386
17504,915,867234
17505,855,777318
17506,1100,932191
17507,882,866396
17508,1019,980248
17509,819,2612169
17510,953,898001
17511,945,832505
17512,820,705325
17513,958,1187721
17515,939,900847
17517,624,509078
17519,758,808586
17521,871,1241485
17522,753,662895
17523,908,995875
17524,1051,978288
17526,964,873477
17527,972,829405
17528,839,874235
17530,773,1981675
17532,687,715321
17533,664,577646
17535,955,1575886
17537,118,141800
17539,782,721133
17540,815,714528
17541,240,1171871
17542,885,811980
17543,871,2494919
17544,877,740471
17545,989,798987
17546,477,461884
17548,965,1931053
17549,1022,832374
17550,737,655367
17551,652,3868288
17552,720,678046
17553,152,110215
17555,652,548068
17557,1000,871224
17558,1017,1024125
17559,1096,984002
17560,264,196795
17562,993,907345
17563,325,300026
17564,867,1565526
17565,1119,996781
17567,1087,905350
17568,857,833130
17569,1011,933622
17570,683,873167
17571,1134,996056
17572,682,592990
17573,957,798790
17575,543,627244
17577,992,848220
17578,1084,923413
17579,1101,1026224
17580,891,743297
17582,441,383902
17583,1014,1703661
17585,1090,892528
17586,893,801520
17587,771,684508
17589,973,1287582
17590,888,999594
17591,912,805085
17592,1100,998323
17593,127,97103
17594,786,1600620
17595,590,1269852
17596,1005,1111960
17597,1123,1139866
17598,135,110330
17599,959,851380
17600,612,533786
17601,1068,939416
17602,127,104154
17604,986,907744
17605,191,164665
17606,968,900432
17607,1053,956170
17608,536,437216
17609,521,822109
17610,554,474997
17611,1091,1062328
17612,779,720479
17615,759,688093
17616,1098,951561
17617,894,965077
17619,1031,879338
17620,768,1497041
17621,1242,1106321
17622,975,857373
17623,870,772897
17624,880,841192
17625,932,880467
17628,985,1088477
17629,1022,837322
17630,362,258392
17632,803,650555
17633,1030,889907
17634,1124,1105368
17635,182,125911
17636,956,1547530
17637,88,74030
17638,1176,1027302
17639,1061,895819
17640,989,838476
17643,784,716390
17644,1059,977684
17645,955,808191
17649,595,512284
17650,814,1026477
17651,1042,896092
17653,1004,1091556
17655,166,117550
17656,1059,954863
17657,708,577819
17658,186,128213
17659,909,798637
17661,881,783449
17663,959,902067
17664,833,785963
17666,900,758535
17668,1001,924087
17670,952,806539
17672,875,845516
17675,947,717067
17676,632,553402
17677,1132,900787
17678,1052,1140094
17679,862,1216150
17680,681,724418
17681,989,1050927
17682,879,729055
17683,978,790875
17684,784,749652
17685,1118,1074289
17688,1215,1083487
17689,905,923442
17690,534,537057
17691,940,782976
17692,607,650682
17693,1121,1056712
17694,799,773390
17695,1216,1147703
17696,787,713652
17697,947,1024379
17698,109,79848
17699,939,983834
17700,967,843897
17701,1011,854856
17702,724,755089
17703,968,3457006
17704,283,235782
17706,838,875881
17707,709,964624
17708,1090,1522760
17710,874,1047206
17711,1099,950921
17713,271,195968
17714,539,430474
17715,772,639842
17716,931,1063527
17718,963,804962
17719,1064,932420
17720,1041,954550
17721,526,464158
17723,144,227196
17724,661,585110
17725,180,145606
17727,991,946293
17728,890,908358
17729,888,936322
17730,696,621877
17733,1058,999435
17734,990,850242
17736,963,815664
17737,908,1012007
17738,960,796977
17739,804,706263
17741,974,1177596
17742,888,852508
17746,791,638591
17747,305,207133
17748,922,957271
17749,567,478325
17751,1043,882172
17753,941,840919
17754,1186,1305319
17755,967,771520
17756,278,196730
17757,766,736575
17758,611,465625
17759,1104,1030669
17760,999,1048015
17761,870,871414
17763,822,727130
17764,921,764473
17765,922,774475
17766,915,995571
17767,1101,971723
17768,899,773779
17769,1073,1238905
17771,716,713383
17772,828,683908
17775,709,839973
17776,1182,1094233
17777,1238,1192340
17778,1004,823748
17780,952,917659
17781,818,1212162
17783,817,2213769
17784,979,1004582
17785,1020,923057
17786,1049,889389
17787,668,628258
17788,660,573696
17789,792,981953
17790,724,1658258
17791,905,1111265
17792,692,642454
17795,894,869805
17797,758,725576
17799,768,702872
17800,443,421195
17801,364,290148
17802,912,1998235
17803,1180,1049148
17804,815,765391
17806,849,774279
17809,1006,913594
17810,1053,904063
17811,555,472800
17812,915,904276
17813,634,578244
17816,117,81861
17817,758,969636
17818,992,900211
17819,409,365076
17821,849,702968
17822,233,374150
17823,1035,933185
17824,997,814218
17825,1127,2035928
17826,902,752359
17827,1057,1070925
17828,981,2189588
17829,890,810505
17831,984,998250
17832,757,741443
17833,1036,885439
17834,843,910979
17835,918,835208
17837,834,782638
17838,886,731467
17841,675,712542
17842,832,731565
17844,711,912665
17845,688,628965
17846,820,668732
17847,806,774324
17850,1247,1254282
17851,838,1565444
17852,1074,994017
17853,257,239213
17855,781,773418
17856,848,767860
17857,878,730812
17858,927,773265
17859,833,2480659
17860,885,836816
17861,635,644234
17862,916,1377149
17864,1064,930800
17865,874,730497
17866,988,876389
17867,495,2172040
17868,995,942086
17869,953,3551466
17870,1030,961297
17872,657,650287
17873,900,872249
17874,778,691738
17876,809,974461
17877,447,339114
17878,1086,934390
17879,489,416023
17880,755,577020
17881,892,947125
17882,929,915267
17883,1093,879538
17885,553,809496
17886,964,867991
17888,1020,907756
17889,887,766001
17891,956,1060565
17892,876,731946
17894,1042,1095345
17896,269,348732
